sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
4,0.15,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.15,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.15,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.2,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.2,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.2,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.25,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.25,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.25,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.3,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.3,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.3,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.35,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.35,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.35,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.4,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.4,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.4,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.45,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.45,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.45,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.5,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.5,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.5,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.55,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.55,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.55,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.6,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.6,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.6,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.65,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.65,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.65,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.7,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.7,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.7,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.75,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.75,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.75,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.8,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.8,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.8,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.85,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.85,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.85,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.9,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.9,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.9,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
5,0.01,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.01,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.01,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.05,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.05,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.05,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.1,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.1,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.1,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.15,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.15,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.15,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.2,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.2,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.2,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.25,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.25,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.25,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.3,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.3,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.3,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.35,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.35,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.35,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.4,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.4,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.4,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.45,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.45,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.45,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.5,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.5,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.5,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.55,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.55,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.55,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.6,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.6,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.6,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.65,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.65,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.65,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.7,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.7,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.7,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.75,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.75,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
5,0.75,3,82.748,-0.0094901,81.804,-0.015598,82.748,-0.0094901,81.804,-0.015598
5,0.8,1,81.548,-0.0010558,81.308,-0.0086799,81.548,-0.0010558,81.308,-0.0086799
5,0.8,2,82.268,-0.0076068,81.744,-0.01171,82.268,-0.0076068,81.744,-0.01171
