approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,EOdds,0.04,3101,2,0,10800,9,1713,0.552402451,81.02743724,2332,10800.20617,0.572909916,0.539921466,1,0.331754658,0.017964072,0.211919699,0.048192771,0.393410853,0.021505376,1,0.15,0.5,0.444444444,1,0.153846154,0.009090909,0.006153846,0.018518519,0.035087719,0.142857143,0.033653846,0.035087719,0.142857143,0.033653846
FlowOCT,compas_enc.csv,EOdds,0.05,3101,2,0,10800,9,1713,0.552402451,80.96906013,4173,10800.40075,0.572909916,0.539921466,1,0.331754658,0.017964072,0.211919699,0.048192771,0.393410853,0.021505376,1,0.15,0.5,0.444444444,1,0.153846154,0.009090909,0.006153846,0.018518519,0.035087719,0.142857143,0.033653846,0.035087719,0.142857143,0.033653846
FlowOCT,compas_enc.csv,EOdds,0.06,3101,2,0,10800,9,1713,0.552402451,78.28371278,4258,10801.14451,0.572909916,0.539921466,1,0.331754658,0.017964072,0.211919699,0.048192771,0.393410853,0.021505376,1,0.15,0.5,0.444444444,1,0.153846154,0.009090909,0.006153846,0.018518519,0.035087719,0.142857143,0.033653846,0.035087719,0.142857143,0.033653846
FlowOCT,compas_enc.csv,EOdds,0.07,3101,2,0,10800,9,1759,0.567236375,76.06594656,5119,10800.16029,0.580686973,0.555628272,1,0.331754658,0.042236025,0.211919699,0.060240964,0.393410853,0.052083333,1,0.196347032,0.5,0.444444444,1,0.153846154,0.018181818,0.018461538,0.036144578,0.068181818,0.142857143,0.076923077,0.068181818,0.142857143,0.076923077
FlowOCT,compas_enc.csv,EOdds,0.08,3101,2,0,10800,9,1759,0.567236375,2.387720296,15574,10800.47727,0.580686973,0.555628272,1,0.331754658,0.042236025,0.211919699,0.060240964,0.393410853,0.052083333,1,0.196347032,0.5,0.444444444,1,0.153846154,0.018181818,0.018461538,0.036144578,0.068181818,0.142857143,0.076923077,0.068181818,0.142857143,0.076923077
FlowOCT,compas_enc.csv,EOdds,0.09,3101,2,0,10800,9,1759,0.567236375,76.23649801,3559,10800.37531,0.580686973,0.555628272,1,0.331754658,0.042236025,0.211919699,0.060240964,0.393410853,0.052083333,1,0.196347032,0.5,0.444444444,1,0.153846154,0.018181818,0.018461538,0.036144578,0.068181818,0.142857143,0.076923077,0.068181818,0.142857143,0.076923077
FlowOCT,compas_enc.csv,EOdds,0.11,3101,2,0,10800,2,1759,0.567236375,0,23032,6487.894604,0.580686973,0.555628272,1,0.331754658,0.042236025,0.211919699,0.060240964,0.393410853,0.052083333,1,0.196347032,0.5,0.444444444,1,0.153846154,0.018181818,0.018461538,0.036144578,0.068181818,0.142857143,0.076923077,0.068181818,0.142857143,0.076923077
FlowOCT,compas_enc.csv,EOdds,0.12,3101,2,0,10800,9,1759,0.567236375,5.571347356,15911,10800.29655,0.580686973,0.555628272,1,0.331754658,0.042236025,0.211919699,0.060240964,0.393410853,0.052083333,1,0.196347032,0.5,0.444444444,1,0.153846154,0.018181818,0.018461538,0.036144578,0.068181818,0.142857143,0.076923077,0.068181818,0.142857143,0.076923077
FlowOCT,compas_enc.csv,EOdds,0.13,3101,2,0,10800,9,1780,0.574008384,74.04494382,4783,10800.32019,0.580686973,0.562827225,1,0.331754658,0.083850932,0.211919699,0.1,0.393410853,0.25,1,0.142857143,0.5,0.307017544,1,0.5,0.043927649,0.046272494,0.060240964,0.120813397,0.333333333,0.333333333,0.120813397,0.333333333,0.333333333
FlowOCT,compas_enc.csv,EOdds,0.14,3101,2,0,10800,9,1809,0.583360206,12.10613599,8928,10800.32693,0.587815943,0.561518325,1,0.331754658,0.091925466,0.211919699,0.2,0.393410853,0.2,1,0.2,0.5,0.5,1,0.5,0.042635659,0.142857143,0.042735043,0.137559809,0.333333333,0.5,0.137559809,0.333333333,0.5
FlowOCT,compas_enc.csv,EOdds,0.15,3101,2,0,10800,9,1809,0.583360206,61.91265893,4659,10800.17264,0.587815943,0.561518325,1,0.331754658,0.091925466,0.211919699,0.2,0.393410853,0.2,1,0.2,0.5,0.5,1,0.5,0.042635659,0.142857143,0.042735043,0.137559809,0.333333333,0.5,0.137559809,0.333333333,0.5
FlowOCT,compas_enc.csv,EOdds,0.16,3101,2,0,10800,9,1809,0.583360206,23.99115533,4488,10800.52937,0.587815943,0.561518325,1,0.331754658,0.091925466,0.211919699,0.2,0.393410853,0.2,1,0.2,0.5,0.5,1,0.5,0.042635659,0.142857143,0.042735043,0.137559809,0.333333333,0.5,0.137559809,0.333333333,0.5
FlowOCT,compas_enc.csv,EOdds,0.17,3101,2,0,10800,9,1829,0.589809739,69.32750137,5472,10800.20606,0.597537265,0.570026178,1,0.331754658,0.106832298,0.211919699,0.2,0.393410853,0.2,1,0.2,0.5,0.5,1,0.5,0.047803618,0.142857143,0.045584046,0.161483254,0.333333333,0.5,0.161483254,0.333333333,0.5
