approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.3,3086,1,2,0,10800,2,2062,0.668178872,0,2584,1010.435537,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.41,3086,1,2,0,10800,2,2062,0.668178872,0,2499,1393.636582,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.42,3086,1,2,0,10800,2,2062,0.668178872,0,2522,2065.250532,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.43,3086,1,2,0,10800,2,2062,0.668178872,0,3109,2301.402966,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.44,3086,1,2,0,10800,2,2062,0.668178872,0,2626,1767.031379,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.45,3086,1,2,0,10800,2,2062,0.668178872,0,2522,1640.78951,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.46,3086,1,2,0,10800,2,2062,0.668178872,0,2626,1550.32756,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.47,3086,1,2,0,10800,2,2062,0.668178872,0,3079,1598.543435,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.48,3086,1,2,0,10800,2,2062,0.668178872,0,2557,1849.975364,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.49,3086,1,2,0,10800,2,2062,0.668178872,0,3186,1252.919752,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
