sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
2,0.3,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.3,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.3,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.31,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.31,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.31,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.32,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.32,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.32,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.33,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.33,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.33,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.34,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.34,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.34,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.35,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.35,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.35,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.36,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.36,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.36,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.37,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.37,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.37,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.38,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.38,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.38,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.39,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.39,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.39,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.4,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.4,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.4,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.41,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.41,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.41,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.42,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.42,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.42,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.43,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.43,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.43,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
