dataset,split,method,seed,classifier,metric,acc,disp,hyp,time
german_binary,3,correlation_remover,50,MLP,TPR,0.728,0.0356108859293572,0.7777777777777777,
german_binary,3,correlation_remover,50,MLP,TPR,0.74,0.0292414591777648,0.8888888888888888,
german_binary,3,correlation_remover,50,MLP,TPR,0.732,0.0292414591777648,1.0,
german_binary,3,correlation_remover,50,MLP,FPR,0.748,0.1990196078431372,0.0,
german_binary,3,correlation_remover,50,MLP,FPR,0.748,0.2186274509803921,0.1111111111111111,
german_binary,3,correlation_remover,50,MLP,FPR,0.752,0.2686274509803921,0.2222222222222222,
german_binary,3,correlation_remover,50,MLP,FPR,0.74,0.2490196078431372,0.3333333333333333,
german_binary,3,correlation_remover,50,MLP,FPR,0.74,0.2686274509803921,0.4444444444444444,
german_binary,3,correlation_remover,50,MLP,FPR,0.736,0.2490196078431372,0.5555555555555556,
german_binary,3,correlation_remover,50,MLP,FPR,0.732,0.2490196078431372,0.6666666666666666,
german_binary,3,correlation_remover,50,MLP,FPR,0.728,0.2294117647058823,0.7777777777777777,
german_binary,3,correlation_remover,50,MLP,FPR,0.74,0.2686274509803921,0.8888888888888888,
german_binary,3,correlation_remover,50,MLP,FPR,0.732,0.2294117647058823,1.0,
german_binary,3,correlation_remover,50,MLP,EO,0.748,0.1990196078431372,0.0,
german_binary,3,correlation_remover,50,MLP,EO,0.748,0.2186274509803921,0.1111111111111111,
german_binary,3,correlation_remover,50,MLP,EO,0.752,0.2686274509803921,0.2222222222222222,
german_binary,3,correlation_remover,50,MLP,EO,0.74,0.2490196078431372,0.3333333333333333,
german_binary,3,correlation_remover,50,MLP,EO,0.74,0.2686274509803921,0.4444444444444444,
german_binary,3,correlation_remover,50,MLP,EO,0.736,0.2490196078431372,0.5555555555555556,
german_binary,3,correlation_remover,50,MLP,EO,0.732,0.2490196078431372,0.6666666666666666,
german_binary,3,correlation_remover,50,MLP,EO,0.728,0.2294117647058823,0.7777777777777777,
german_binary,3,correlation_remover,50,MLP,EO,0.74,0.2686274509803921,0.8888888888888888,
german_binary,3,correlation_remover,50,MLP,EO,0.732,0.2294117647058823,1.0,
german_binary,3,correlation_remover,50,KNN,DP,0.72,0.1169871794871795,0.0,
german_binary,3,correlation_remover,50,KNN,DP,0.728,0.1456043956043955,0.1111111111111111,
german_binary,3,correlation_remover,50,KNN,DP,0.724,0.1407967032967032,0.2222222222222222,
german_binary,3,correlation_remover,50,KNN,DP,0.72,0.1456043956043955,0.3333333333333333,
german_binary,3,correlation_remover,50,KNN,DP,0.732,0.1027930402930402,0.4444444444444444,
german_binary,3,correlation_remover,50,KNN,DP,0.74,0.0549450549450549,0.5555555555555556,
german_binary,3,correlation_remover,50,KNN,DP,0.736,0.0503663003663003,0.6666666666666666,
german_binary,3,correlation_remover,50,KNN,DP,0.732,0.045558608058608,0.7777777777777777,
german_binary,3,correlation_remover,50,KNN,DP,0.728,0.0503663003663003,0.8888888888888888,
german_binary,3,correlation_remover,50,KNN,DP,0.732,0.045558608058608,1.0,
german_binary,3,correlation_remover,50,KNN,TPR,0.72,0.1262304574406485,0.0,
german_binary,3,correlation_remover,50,KNN,TPR,0.728,0.1844238563983787,0.1111111111111111,
german_binary,3,correlation_remover,50,KNN,TPR,0.724,0.1780544296467864,0.2222222222222222,
german_binary,3,correlation_remover,50,KNN,TPR,0.72,0.1780544296467864,0.3333333333333333,
german_binary,3,correlation_remover,50,KNN,TPR,0.732,0.0935147654892878,0.4444444444444444,
german_binary,3,correlation_remover,50,KNN,TPR,0.74,0.0871453387376954,0.5555555555555556,
german_binary,3,correlation_remover,50,KNN,TPR,0.736,0.0480602200347423,0.6666666666666666,
german_binary,3,correlation_remover,50,KNN,TPR,0.732,0.0416907932831499,0.7777777777777777,
german_binary,3,correlation_remover,50,KNN,TPR,0.728,0.0416907932831499,0.8888888888888888,
german_binary,3,correlation_remover,50,KNN,TPR,0.732,0.0416907932831499,1.0,
german_binary,3,correlation_remover,50,KNN,FPR,0.72,0.0313725490196078,0.0,
german_binary,3,correlation_remover,50,KNN,FPR,0.728,0.0509803921568626,0.1111111111111111,
german_binary,3,correlation_remover,50,KNN,FPR,0.724,0.0509803921568626,0.2222222222222222,
german_binary,3,correlation_remover,50,KNN,FPR,0.72,0.0313725490196078,0.3333333333333333,
german_binary,3,correlation_remover,50,KNN,FPR,0.732,0.0313725490196078,0.4444444444444444,
german_binary,3,correlation_remover,50,KNN,FPR,0.74,0.1598039215686275,0.5555555555555556,
german_binary,3,correlation_remover,50,KNN,FPR,0.736,0.1009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,50,KNN,FPR,0.732,0.1009803921568627,0.7777777777777777,
german_binary,3,correlation_remover,50,KNN,FPR,0.728,0.0813725490196078,0.8888888888888888,
german_binary,3,correlation_remover,50,KNN,FPR,0.732,0.1009803921568627,1.0,
german_binary,3,correlation_remover,50,KNN,EO,0.72,0.1262304574406485,0.0,
german_binary,3,correlation_remover,50,KNN,EO,0.728,0.1844238563983787,0.1111111111111111,
german_binary,3,correlation_remover,50,KNN,EO,0.724,0.1780544296467864,0.2222222222222222,
german_binary,3,correlation_remover,50,KNN,EO,0.72,0.1780544296467864,0.3333333333333333,
german_binary,3,correlation_remover,50,KNN,EO,0.732,0.0935147654892878,0.4444444444444444,
german_binary,3,correlation_remover,50,KNN,EO,0.74,0.1598039215686275,0.5555555555555556,
german_binary,3,correlation_remover,50,KNN,EO,0.736,0.1009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,50,KNN,EO,0.732,0.1009803921568627,0.7777777777777777,
german_binary,3,correlation_remover,50,KNN,EO,0.728,0.0813725490196078,0.8888888888888888,
german_binary,3,correlation_remover,50,KNN,EO,0.732,0.1009803921568627,1.0,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.0888278388278387,0.0,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.1111111111111111,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.2222222222222222,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.3333333333333333,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.4444444444444444,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.5555555555555556,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.6666666666666666,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.7777777777777777,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,0.8888888888888888,
german_binary,3,correlation_remover,1111,RF,DP,0.744,0.241529304029304,1.0,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.079907353792704,0.0,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.1111111111111111,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.2222222222222222,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.3333333333333333,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.4444444444444444,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.5555555555555556,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.6666666666666666,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.7777777777777777,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,0.8888888888888888,
german_binary,3,correlation_remover,1111,RF,TPR,0.744,0.2935726693688477,1.0,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0421568627450981,0.0,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.1111111111111111,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.2222222222222222,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.3333333333333333,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.4444444444444444,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.5555555555555556,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.6666666666666666,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.7777777777777777,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,0.8888888888888888,
german_binary,3,correlation_remover,1111,RF,FPR,0.744,0.0470588235294118,1.0,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.079907353792704,0.0,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.1111111111111111,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.2222222222222222,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.3333333333333333,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.4444444444444444,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.5555555555555556,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.6666666666666666,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.7777777777777777,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,0.8888888888888888,
german_binary,3,correlation_remover,1111,RF,EO,0.744,0.2935726693688477,1.0,
german_binary,3,correlation_remover,1111,LR,DP,0.744,0.1268315018315018,0.0,
german_binary,3,correlation_remover,1111,LR,DP,0.736,0.0982142857142857,0.1111111111111111,
german_binary,3,correlation_remover,1111,LR,DP,0.74,0.0744047619047618,0.2222222222222222,
german_binary,3,correlation_remover,1111,LR,DP,0.736,0.0505952380952381,0.3333333333333333,
german_binary,3,correlation_remover,1111,LR,DP,0.732,0.0267857142857143,0.4444444444444444,
german_binary,3,correlation_remover,1111,LR,DP,0.732,0.0018315018315018,0.5555555555555556,
german_binary,3,correlation_remover,1111,LR,DP,0.74,0.0304487179487179,0.6666666666666666,
german_binary,3,correlation_remover,1111,LR,DP,0.74,0.0304487179487179,0.7777777777777777,
german_binary,3,correlation_remover,1111,LR,DP,0.74,0.0304487179487179,0.8888888888888888,
german_binary,3,correlation_remover,1111,LR,DP,0.74,0.0304487179487179,1.0,
german_binary,3,correlation_remover,1111,LR,TPR,0.744,0.1189924724956572,0.0,
german_binary,3,correlation_remover,1111,LR,TPR,0.736,0.1126230457440649,0.1111111111111111,
german_binary,3,correlation_remover,1111,LR,TPR,0.74,0.0671685002895193,0.2222222222222222,
german_binary,3,correlation_remover,1111,LR,TPR,0.736,0.0671685002895193,0.3333333333333333,
german_binary,3,correlation_remover,1111,LR,TPR,0.732,0.0671685002895193,0.4444444444444444,
german_binary,3,correlation_remover,1111,LR,TPR,0.732,0.0671685002895193,0.5555555555555556,
german_binary,3,correlation_remover,1111,LR,TPR,0.74,0.0217139548349739,0.6666666666666666,
german_binary,3,correlation_remover,1111,LR,TPR,0.74,0.0217139548349739,0.7777777777777777,
german_binary,3,correlation_remover,1111,LR,TPR,0.74,0.0217139548349739,0.8888888888888888,
german_binary,3,correlation_remover,1111,LR,TPR,0.74,0.0217139548349739,1.0,
german_binary,3,correlation_remover,1111,LR,FPR,0.744,0.0117647058823529,0.0,
german_binary,3,correlation_remover,1111,LR,FPR,0.736,0.0617647058823529,0.1111111111111111,
german_binary,3,correlation_remover,1111,LR,FPR,0.74,0.0617647058823529,0.2222222222222222,
german_binary,3,correlation_remover,1111,LR,FPR,0.736,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,1111,LR,FPR,0.732,0.1617647058823529,0.4444444444444444,
german_binary,3,correlation_remover,1111,LR,FPR,0.732,0.2313725490196079,0.5555555555555556,
german_binary,3,correlation_remover,1111,LR,FPR,0.74,0.2509803921568627,0.6666666666666666,
german_binary,3,correlation_remover,1111,LR,FPR,0.74,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,1111,LR,FPR,0.74,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,1111,LR,FPR,0.74,0.2509803921568627,1.0,
german_binary,3,correlation_remover,1111,LR,EO,0.744,0.1189924724956572,0.0,
german_binary,3,correlation_remover,1111,LR,EO,0.736,0.1126230457440649,0.1111111111111111,
german_binary,3,correlation_remover,1111,LR,EO,0.74,0.0671685002895193,0.2222222222222222,
german_binary,3,correlation_remover,1111,LR,EO,0.736,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,1111,LR,EO,0.732,0.1617647058823529,0.4444444444444444,
german_binary,3,correlation_remover,1111,LR,EO,0.732,0.2313725490196079,0.5555555555555556,
german_binary,3,correlation_remover,1111,LR,EO,0.74,0.2509803921568627,0.6666666666666666,
german_binary,3,correlation_remover,1111,LR,EO,0.74,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,1111,LR,EO,0.74,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,1111,LR,EO,0.74,0.2509803921568627,1.0,
german_binary,3,correlation_remover,1111,DT,DP,0.668,0.0066391941391941,0.0,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,0.1111111111111111,
german_binary,3,correlation_remover,1111,DT,DP,0.632,0.1256868131868131,0.2222222222222222,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,0.3333333333333333,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,0.4444444444444444,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,0.5555555555555556,
german_binary,3,correlation_remover,1111,DT,DP,0.632,0.1256868131868131,0.6666666666666666,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,0.7777777777777777,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,0.8888888888888888,
german_binary,3,correlation_remover,1111,DT,DP,0.628,0.1208791208791209,1.0,
german_binary,3,correlation_remover,1111,DT,TPR,0.668,0.0729588882455125,0.0,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,0.1111111111111111,
german_binary,3,correlation_remover,1111,DT,TPR,0.632,0.1933989577301679,0.2222222222222222,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,0.3333333333333333,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,0.4444444444444444,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,0.5555555555555556,
german_binary,3,correlation_remover,1111,DT,TPR,0.632,0.1933989577301679,0.6666666666666666,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,0.7777777777777777,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,0.8888888888888888,
german_binary,3,correlation_remover,1111,DT,TPR,0.628,0.1870295309785755,1.0,
german_binary,3,correlation_remover,1111,DT,FPR,0.668,0.0009803921568627,0.0,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,0.1111111111111111,
german_binary,3,correlation_remover,1111,DT,FPR,0.632,0.0313725490196078,0.2222222222222222,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,0.3333333333333333,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,0.4444444444444444,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,0.5555555555555556,
german_binary,3,correlation_remover,1111,DT,FPR,0.632,0.0313725490196078,0.6666666666666666,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,0.7777777777777777,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,0.8888888888888888,
german_binary,3,correlation_remover,1111,DT,FPR,0.628,0.0313725490196078,1.0,
german_binary,3,correlation_remover,1111,DT,EO,0.668,0.0729588882455125,0.0,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,0.1111111111111111,
german_binary,3,correlation_remover,1111,DT,EO,0.632,0.1933989577301679,0.2222222222222222,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,0.3333333333333333,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,0.4444444444444444,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,0.5555555555555556,
german_binary,3,correlation_remover,1111,DT,EO,0.632,0.1933989577301679,0.6666666666666666,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,0.7777777777777777,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,0.8888888888888888,
german_binary,3,correlation_remover,1111,DT,EO,0.628,0.1870295309785755,1.0,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.0698260073260074,0.0,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.0698260073260074,0.1111111111111111,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.0698260073260074,0.2222222222222222,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.0698260073260074,0.3333333333333333,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.0698260073260074,0.4444444444444444,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.0698260073260074,0.5555555555555556,
german_binary,3,correlation_remover,1111,SVM,DP,0.756,0.0364010989010988,0.6666666666666666,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.012591575091575,0.7777777777777777,
german_binary,3,correlation_remover,1111,SVM,DP,0.748,0.0077838827838827,0.8888888888888888,
german_binary,3,correlation_remover,1111,SVM,DP,0.752,0.016025641025641,1.0,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.0,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.1111111111111111,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.2222222222222222,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.3333333333333333,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.4444444444444444,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.5555555555555556,
german_binary,3,correlation_remover,1111,SVM,TPR,0.756,0.0926462072958888,0.6666666666666666,
german_binary,3,correlation_remover,1111,SVM,TPR,0.752,0.0926462072958888,0.7777777777777777,
german_binary,3,correlation_remover,1111,SVM,TPR,0.748,0.0862767805442964,0.8888888888888888,
